symbol,name,sector,industry,revenue,ebitda,ebitda_margin_pct,total_debt,market_cap,insider_holding_pct,revenue_growth_pct,return_on_equity_pct,return_on_capital_employed_pct,promoter_pledge_pct,net_income,as_of_date,status,financial_currency,currency_flag,total_assets,retained_earnings,working_capital,current_ratio,quick_ratio,debt_to_equity,return_on_assets,beta,peg_ratio,enterprise_value,total_cash,operating_cash_flow,free_cash_flow,price_to_book,trailing_pe,data_pull_date,ebit,total_liabilities,net_income_fy0,net_income_fy1,operating_cash_flow_fy0,operating_cash_flow_fy1,total_assets_fy0,total_assets_fy1,long_term_debt_fy0,long_term_debt_fy1,current_assets_fy0,current_assets_fy1,current_liabilities_fy0,current_liabilities_fy1,total_revenue_fy0,total_revenue_fy1,cost_of_revenue_fy0,cost_of_revenue_fy1,shares_outstanding_fy0,shares_outstanding_fy1,market_cap_as_of,negative_revenue_flag
PITTIENG,Pitti Engineering Limited,Industrials,Metal Fabrication,19128035328.0,3556462080.0,18.593,8105842176.0,34135840503.0,58.312,6.9,12.496,16.8181,0.0,1178075008.0,2026-07-11,ok,INR,OK,21377793000.0,,2598916000.0,1.403,0.547,82.134,0.07575,0.268,,42400432128.0,1467398016.0,2049128960.0,-259347120.0,3.6236706,30.486153,2026-07-12,2509861000.0,11508798000.0,1178075000.0,1222863000.0,-495000.0,2885350000.0,21377793000.0,20040458000.0,3808132000.0,2812715000.0,9053152000.0,8548927000.0,6454236000.0,6981729000.0,19128036000.0,17045671000.0,11596884000.0,10165233000.0,36913588.0,37332806.0,2026-07-23,False
PIXTRANS,PIX Transmissions Limited,Industrials,Specialty Industrial Machinery,5837740032.0,1530984960.0,26.226,242263008.0,24661612000.0,67.958,0.8,16.536,19.6156,0.0,1068872000.0,2026-07-11,ok,INR,OK,8298757000.0,6454398000.0,4719859000.0,6.861,5.479,3.477,0.10493,-0.051,,21992337408.0,3047790080.0,1710816000.0,1060390016.0,3.559429,23.202448,2026-07-12,1469890000.0,1331945000.0,1068872000.0,1128763000.0,1710816000.0,1080369000.0,8298757000.0,7304793000.0,180790000.0,235420000.0,5525131000.0,4518699000.0,805272000.0,683420000.0,5733114000.0,5816592000.0,2109007000.0,2184003000.0,13625200.0,13625200.0,2026-07-23,False
PKTEA,The Peria Karamalai Tea and Produce Company Limited,Consumer Defensive,Farm Products,708942016.0,33374000.0,4.708,455601984.0,2301476448.6,,31.1,-2.017,0.1785,0.0,-66705000.0,2026-07-11,ok,INR,OK,5951730000.0,,198778000.0,1.39,0.653,10.135,0.00149,0.174,,2412306432.0,318950016.0,781000.0,-327226368.0,0.5062361,,2026-07-12,9713000.0,1456488000.0,-66705000.0,2411000.0,781000.0,-45676000.0,5951730000.0,2718208000.0,59729000.0,47967000.0,708890000.0,816622000.0,510112000.0,503754000.0,683032000.0,505710000.0,65087000.0,42866000.0,3095879.0,3095879.0,2026-07-23,False
PLASTIBLEN,Plastiblends India Limited,Basic Materials,Specialty Chemicals,7886580224.0,530131008.0,6.722,223107008.0,4958739439.312744,68.741,5.8,8.371,10.7468,0.0,366883008.0,2026-07-11,ok,INR,OK,5577580000.0,,2700116000.0,4.23,2.109,4.968,0.04452,0.34,,4520459264.0,456348000.0,213318000.0,-156030000.0,1.0586158,12.934891,2026-07-12,509589000.0,1087090000.0,366883000.0,334424000.0,213318000.0,88609000.0,5577580000.0,5068832000.0,,,3535937000.0,3057547000.0,835821000.0,507755000.0,7886580000.0,7804535000.0,5878664000.0,5818134000.0,25989200.0,25989200.0,2026-07-23,False
PLATIND,Platinum Industries Limited,Basic Materials,Specialty Chemicals,4504410112.0,598470016.0,13.286,104340000.0,13058025996.0,73.322,36.8,12.031,,0.0,519580000.0,2026-07-11,ok,INR,OK,,,,4.168,3.036,2.293,0.06625,0.548,,11298463744.0,1426450048.0,-13630000.0,-373866240.0,2.8213632,,2026-07-12,,,,,,,,,,,,,,,,,,,,,2026-07-23,False
PML,Paul Merchants Limited,,,20736278528.0,-154922000.0,-0.747,102219000.0,,80.54,-17.2,1.186,,,90551000.0,2026-07-11,ok,INR,OK,,,,15.733,9.997,1.138,-0.01036,0.978,,-1881734784.0,3475170048.0,4119966976.0,3432417024.0,0.16528414,,2026-07-12,,,,,,,,,,,,,,,,,,,,,2026-07-23,False
PNB,Punjab National Bank,Financial Services,Banks - Regional,589106315264.0,,0.0,63164899328.0,1269280682576.8635,70.079,15.2,12.985,,0.0,183926898688.0,2026-07-11,ok,INR,OK,20333309500000.0,67877600000.0,,,,,0.00949,0.527,,1251795927040.0,24066799616.0,-1221401247744.0,,0.8077952,6.588125,2026-07-12,,18826692000000.0,183926900000.0,184802900000.0,256354100000.0,220752800000.0,20333309500000.0,18575436300000.0,,,,,,,626199700000.0,597605500000.0,,,11492943268.0,11492943268.0,2026-07-23,False
PNBGILTS,PNB Gilts Ltd.,Financial Services,Capital Markets,3866043904.0,,0.0,253055025152.0,15381865400.952667,75.821,-3.3,11.16,104.6873,0.0,1816155008.0,2026-07-11,ok,INR,OK,247025059000.0,6429381000.0,14469734000.0,0.122,0.122,1480.222,0.0070200004,0.511,,258763227136.0,10136254464.0,-25397559296.0,,0.92680347,8.702676,2026-07-12,16233639000.0,231573074000.0,2330307000.0,694107000.0,-1968833000.0,-28750662000.0,247025059000.0,245397433000.0,0.0,0.0,245988009000.0,234484775000.0,231518275000.0,232023080000.0,16759837000.0,13834737000.0,366428000.0,324974000.0,180010134.0,180010134.0,2026-07-23,False
PNBHOUSING,PNB Housing Finance Limited,Financial Services,Mortgage Finance,38909501440.0,,0.0,533172289536.0,279300292195.51733,28.034,21.6,12.7,,0.0,22912399360.0,2026-07-11,ok,INR,OK,935120700000.0,,,4.982,4.982,277.418,0.026029998,0.3,,786440978432.0,36096200704.0,-89835503616.0,,1.5056083,12.642003,2026-07-12,,742929400000.0,22912400000.0,19361400000.0,-89835500000.0,-80573300000.0,935120700000.0,825203600000.0,,,,,,,34935400000.0,31264100000.0,,,260549578.0,259925043.0,2026-07-23,False
PNC,Pritish Nandy Communications Ltd,Communication Services,Entertainment,376574016.0,6643000.0,1.764,14396000.0,290352685.585022,67.669,-68.1,-18.651,-26.0281,0.0,-125394000.0,2026-07-11,ok,INR,OK,702183000.0,,462064000.0,18.862,1.342,2.364,0.00246,0.536,1.1,298123648.0,8878000.0,-63658000.0,-48015752.0,0.48052105,,2026-07-12,-176032000.0,93252000.0,-125394000.0,-9527000.0,-63658000.0,47468000.0,702183000.0,1011826000.0,13680000.0,14396000.0,487932000.0,739713000.0,25868000.0,156026000.0,376574000.0,336042000.0,283159000.0,274564000.0,14467000.0,14467000.0,2026-07-23,False
PNCINFRA,PNC Infratech Limited,Industrials,Engineering & Construction,53681016832.0,11366699008.0,21.175,51698511872.0,60422669219.29184,56.07,-5.1,12.99,13.5457,0.0,8317736960.0,2026-07-11,ok,INR,OK,138581228000.0,,45945271000.0,3.719,2.683,75.883,0.03973,0.532,,83810787328.0,30249373696.0,45929652224.0,-5208393728.0,0.9153403,7.4913635,2026-07-12,16483000000.0,70451564000.0,8315049000.0,8154175000.0,45929651000.0,-561077000.0,138581228000.0,180587175000.0,47342597000.0,87080669000.0,62842418000.0,54258234000.0,16897147000.0,23655307000.0,53681016000.0,67686837000.0,33655161000.0,38544901000.0,256539165.0,256539165.0,2026-07-23,False
PNGJL,P N GADGIL JEWELLERS LTD,Consumer Cyclical,Luxury Goods,107390967808.0,6159390208.0,5.735,17370929152.0,89078953094.39172,83.113,123.2,23.307,30.4851,0.0,4098200064.0,2026-07-11,ok,INR,OK,49641680000.0,,15112500000.0,1.53,0.199,88.504,0.08614001,,,92138528768.0,5044490240.0,-7168979968.0,-4000698624.0,4.066398,19.45253,2026-07-12,6434420000.0,30014420000.0,4098200000.0,2182680000.0,-7168980000.0,-6754440000.0,49641680000.0,31442210000.0,103650000.0,81070000.0,43647440000.0,26683310000.0,28534940000.0,14842790000.0,107390970000.0,76934680000.0,94369350000.0,69829120000.0,135708333.0,135708333.0,2026-07-23,False
PNGSREVA,PNGS REVA DIAMOND JEWEL L,Consumer Cyclical,Luxury Goods,4390280192.0,945230016.0,21.53,1697180032.0,13134232233.47168,77.849,138.9,21.013,18.5051,0.0,646550016.0,2026-07-11,ok,INR,OK,7153870000.0,712400000.0,5117890000.0,3.605,1.867,32.942,0.12511,,,11511535616.0,3546520064.0,-1048259968.0,-1215035008.0,2.5933354,14.836326,2026-07-12,960280000.0,2001870000.0,646550000.0,65850000.0,-1048260000.0,205680000.0,7153870000.0,2268350000.0,,,7082480000.0,2259130000.0,1964590000.0,1259690000.0,4390280000.0,644700000.0,3175680000.0,492420000.0,31698400.0,31698400.0,2026-07-23,False
POCL,Pondy Oxides And Chemicals Limited,Basic Materials,Specialty Chemicals,29583611904.0,2105780992.0,7.118,1521051008.0,41235991435.93933,52.451,78.6,19.094,24.0942,0.0,1318700032.0,2026-07-11,ok,INR,OK,9829395000.0,,5019678000.0,3.608,1.432,19.293,0.13496,-0.209,,44887252992.0,110430000.0,-440644992.0,-1536882304.0,5.514642,32.3643,2026-07-12,1904579000.0,1945537000.0,1318700000.0,580546000.0,-440645000.0,-810029000.0,9829395000.0,7374846000.0,0.0,30000000.0,6944339000.0,4758131000.0,1924661000.0,1405113000.0,29583612000.0,20569053000.0,26173959000.0,18415679000.0,30511279.0,28124689.0,2026-07-23,False
PODDARMENT,Poddar Pigments Limited,Basic Materials,Specialty Chemicals,3748628992.0,237222000.0,6.328,61108000.0,2811650000.0,76.8,15.2,4.134,5.8219,0.0,147594000.0,2026-07-11,ok,INR,OK,4119892000.0,,1418446000.0,3.954,2.339,1.743,0.02172,-0.03,,2319795200.0,256588000.0,551664000.0,-197043248.0,0.7173751,17.039541,2026-07-12,211898000.0,613668000.0,147594000.0,228180000.0,551664000.0,122178000.0,4119892000.0,4135670000.0,,,1898669000.0,1863505000.0,480223000.0,362951000.0,3748629000.0,3684994000.0,2564450000.0,2534901000.0,10610000.0,10610000.0,2026-07-23,False
POKARNA,Pokarna Limited,Industrials,Building Products & Equipment,5736684032.0,1649886976.0,28.76,4581252096.0,29577816000.0,63.436,-43.7,9.861,10.7151,0.0,806097984.0,2026-07-11,ok,INR,OK,16164105000.0,8375173000.0,981168000.0,1.324,0.621,53.459,0.05026,0.278,,36769939456.0,136080992.0,1834051968.0,-1382016000.0,3.7719874,40.16179,2026-07-12,1407802000.0,7594417000.0,806098000.0,1875485000.0,1834052000.0,1911708000.0,16164105000.0,14031771000.0,3029220000.0,2152009000.0,4006765000.0,5297823000.0,3025597000.0,2738933000.0,5716189000.0,9301277000.0,2122909000.0,3881396000.0,31004000.0,31004000.0,2026-07-23,False
POLICYBZR,PB Fintech Limited,Financial Services,Insurance Brokers,67940200448.0,5092400128.0,7.495,3601499904.0,704752688211.2446,25.0,36.7,9.744,9.6501,0.0,6699400192.0,2026-07-11,ok,INR,OK,87065200000.0,,33840500000.0,4.411,4.315,4.922,0.02874,0.371,,708510875648.0,25516500992.0,414900000.0,-309675008.0,9.988939,109.90264,2026-07-12,7444600000.0,13890000000.0,6699400000.0,3520700000.0,414900000.0,-1832400000.0,87065200000.0,75294100000.0,,,43760200000.0,38532000000.0,9919700000.0,7512800000.0,67940200000.0,49772100000.0,24659100000.0,19586700000.0,462040202.0,457968976.0,2026-07-23,False
POLYCAB,Polycab India Limited,Industrials,Electrical Equipment & Parts,288837926912.0,40758431744.0,14.111,3101910016.0,1352552140887.0,64.719,26.9,24.581,30.4405,0.0,26720329728.0,2026-07-11,ok,INR,OK,204761900000.0,107981180000.0,66952620000.0,1.841,0.989,2.558,0.1356,0.644,,1351761657856.0,39167598592.0,38106669056.0,16202338304.0,11.547132,52.083805,2026-07-12,38083940000.0,83494210000.0,26720330000.0,20199900000.0,38106670000.0,18085340000.0,204761900000.0,137757660000.0,392670000.0,419400000.0,146605060000.0,93189960000.0,79652440000.0,35101460000.0,282695080000.0,220314190000.0,221601730000.0,173432130000.0,150550508.0,150425898.0,2026-07-23,False
POLYMED,Poly Medicure Limited,Healthcare,Medical Instruments & Supplies,18752591872.0,4423164928.0,23.587,3535759104.0,168131235584.65356,65.08,21.3,10.845,13.334,0.0,3221395968.0,2026-07-11,ok,INR,OK,39185672000.0,,13662108000.0,3.374,2.36,11.227,0.05745,0.024,,164801347584.0,8270274048.0,2463746048.0,-3093554432.0,5.4441686,52.62776,2026-07-12,4457618000.0,7693240000.0,3312921000.0,3385572000.0,2463746000.0,2330497000.0,39185672000.0,31924522000.0,520877000.0,0.0,19417332000.0,19169971000.0,5755224000.0,3701692000.0,18752592000.0,16698316000.0,5968112000.0,5554427000.0,101359490.0,101325715.0,2026-07-23,False
POLYPLEX,Polyplex Corporation Limited,Basic Materials,Specialty Chemicals,70858596352.0,3493499904.0,4.93,9353100288.0,36281837956.5,56.415,7.5,0.617,1.0084,0.0,449500000.0,2026-07-11,ok,INR,OK,89137700000.0,,25580000000.0,2.594,1.361,13.292,-0.00103,0.264,,60024713216.0,10588800000.0,5368500224.0,-3356679936.0,0.78523433,74.06076,2026-07-12,737000000.0,18771400000.0,449500000.0,2092100000.0,5368500000.0,4380300000.0,89137700000.0,79982173000.0,1585900000.0,3451946000.0,41630400000.0,36321210000.0,16050400000.0,13046658000.0,70858600000.0,68851800000.0,44543700000.0,43413800000.0,31392462.0,31392462.0,2026-07-23,False
PONNIERODE,Ponni Sugars (Erode) Limited,Consumer Defensive,Confectioners,4149900032.0,357400000.0,8.612,0.0,2724838611.7194214,53.364,-5.2,8.731,14.7622,0.0,480300000.0,2026-07-11,ok,INR,OK,6519000000.0,883400000.0,1723100000.0,5.663,2.011,,0.0251,0.089,,2250129152.0,471700000.0,308000000.0,91512496.0,0.4790855,5.668875,2026-07-12,907800000.0,837700000.0,480300000.0,192800000.0,308000000.0,96300000.0,6519000000.0,5799400000.0,,,2092600000.0,1779600000.0,369500000.0,283300000.0,4149900000.0,3594600000.0,2713100000.0,2311400000.0,8598418.0,8598418.0,2026-07-23,False
POONAWALLA,Poonawalla Fincorp Limited,Financial Services,Credit Services,29436499968.0,,0.0,484357996544.0,413978757213.5,61.806,74.0,5.85,1.8308,0.0,5418100224.0,2026-07-11,ok,INR,OK,602715600000.0,20915600000.0,32146100000.0,3.011,2.991,468.058,0.01138,0.244,,863505481728.0,6262600192.0,-217855901696.0,,3.7283976,69.941345,2026-07-12,7557900000.0,499234100000.0,5418100000.0,-983400000.0,-217855900000.0,-105694300000.0,602715600000.0,349446600000.0,306302800000.0,119281000000.0,222046300000.0,136831000000.0,189900200000.0,146545700000.0,64906100000.0,40004800000.0,36117100000.0,19861900000.0,807987658.0,772934400.0,2026-07-23,False
POWERGRID,Power Grid Corporation of India Limited,Utilities,Utilities - Regulated Electric,467328696320.0,379790884864.0,81.268,1517392494592.0,2699500258464.75,52.614,-5.0,16.492,10.6955,0.0,,2026-07-11,ok,INR,OK,2947272600000.0,,-201840800000.0,0.625,0.388,150.993,0.055609997,0.177,,4057713082368.0,91716296704.0,409305808896.0,-83422691328.0,2.6190894,14.084578,2026-07-12,257686100000.0,1942332300000.0,159279500000.0,155214400000.0,409305800000.0,362218200000.0,2947272600000.0,2661071900000.0,1210718000000.0,1098579500000.0,336142700000.0,294992800000.0,537983500000.0,406055300000.0,467328700000.0,457923200000.0,,16171300000.0,9300603819.0,9300603819.0,2026-07-23,False
POWERICA,POWERICA LIMITED,Industrials,Specialty Industrial Machinery,30115201024.0,3758000128.0,12.479,5720699904.0,70248943833.05457,77.182,10.9,17.887,17.3679,0.0,,2026-07-11,ok,INR,OK,24148300000.0,11340800000.0,2835600000.0,1.801,1.248,28.506,0.051020004,,,57030922240.0,11972500480.0,4528799744.0,-2223787520.0,3.1703582,43.104103,2026-07-12,2734000000.0,13210700000.0,1668200000.0,2262800000.0,2474100000.0,2833800000.0,24148300000.0,20849100000.0,2357700000.0,1256900000.0,11242200000.0,10392300000.0,8406600000.0,8403300000.0,26425700000.0,21993900000.0,18141900000.0,14377400000.0,126551877.0,126551877.0,2026-07-23,False
POWERINDIA,Hitachi Energy India Limited,Industrials,Electrical Equipment & Parts,81477099520.0,12563500032.0,15.42,861000000.0,1428767095965.0,71.541,46.2,21.04,24.9236,0.0,,2026-07-11,ok,INR,OK,120437200000.0,,36653200000.0,1.548,0.987,1.663,0.06972,0.549,,1407250333696.0,46894800896.0,12448300032.0,7847649792.0,28.077576,147.06148,2026-07-12,13337000000.0,68677600000.0,9878400000.0,3839800000.0,12448300000.0,14937700000.0,120437200000.0,86133200000.0,,,103578900000.0,75809800000.0,66925700000.0,43186300000.0,79182400000.0,62240900000.0,48741700000.0,39656900000.0,44572363.0,44572363.0,2026-07-23,False
POWERMECH,Power Mech Projects Limited,Industrials,Engineering & Construction,60615700480.0,7046099968.0,11.624,6636299776.0,81083145550.72852,58.421,13.9,17.255,21.0984,0.0,,2026-07-11,ok,INR,OK,55893600000.0,,17096100000.0,1.713,1.113,25.632,0.07719,0.59,,85870903296.0,4934400000.0,4297999872.0,5281012736.0,3.3141057,22.936577,2026-07-12,6731400000.0,30003000000.0,3639800000.0,3264800000.0,4298000000.0,7400000.0,55893600000.0,46144100000.0,1082400000.0,492800000.0,41084900000.0,37248000000.0,23988800000.0,20659500000.0,60615700000.0,52341400000.0,44809200000.0,38801900000.0,31616292.0,31616292.0,2026-07-23,False
PPAP,PPAP Automotive Limited,Consumer Cyclical,Auto Parts,5670521856.0,514940992.0,9.081,2074007040.0,4168556910.0,74.154,18.6,13.734,16.8873,0.0,,2026-07-11,ok,INR,OK,7413478000.0,,81876000.0,1.024,0.584,60.801,0.015269999,0.165,0.5,5685813760.0,952593024.0,333884992.0,-214525248.0,1.3380809,10.605772,2026-07-12,676556000.0,4002323000.0,431939000.0,69971000.0,333885000.0,521865000.0,7413478000.0,5675779000.0,409016000.0,617440000.0,3489044000.0,1759579000.0,3407168000.0,1984505000.0,5670522000.0,5540055000.0,3177880000.0,3171277000.0,14115070.0,14086513.0,2026-07-23,False
PPLPHARMA,Piramal Pharma Limited,Healthcare,Drug Manufacturers - Specialty & Generic,88690802688.0,8354200064.0,9.419,57119801344.0,244179101540.61737,54.454,-0.1,-4.002,1.2288,0.0,,2026-07-11,ok,INR,OK,179650400000.0,6919300000.0,24333800000.0,1.511,0.759,69.977,0.00356,0.394,,278685876224.0,13554199552.0,16525899776.0,6795874816.0,2.7346683,,2026-07-12,1622900000.0,98024200000.0,-3259400000.0,911300000.0,16525900000.0,8923000000.0,179650400000.0,156775900000.0,42999700000.0,32140700000.0,71916600000.0,57969900000.0,47582800000.0,37662700000.0,87588200000.0,90610000000.0,35836300000.0,35721300000.0,1324744010.0,1321193778.0,2026-07-23,False
PRABHA,Prabha Energy Limited,Energy,Oil & Gas E&P,61080000.0,-6630000.0,-10.855,1634838016.0,20666763249.0,94.73,41.7,0.14,0.1004,0.0,,2026-07-11,ok,INR,OK,6890915000.0,,-276332000.0,0.696,0.071,37.627,-0.00093999994,,,16120762368.0,62546000.0,-26577000.0,-266224128.0,3.3484263,3046.7998,2026-07-12,6010000.0,2546026000.0,5693000.0,-14454000.0,-26577000.0,-60939000.0,6890915000.0,6363260000.0,1553018000.0,1185696000.0,631167000.0,571479000.0,907499000.0,703359000.0,61080000.0,39467000.0,47080000.0,25127000.0,140892424.0,140892423.0,2026-07-23,False
PRAENG,Prajay Engineers Syndicate Limited,Real Estate,Real Estate - Development,384264000.0,-133374000.0,-34.709,1638978944.0,1605725697.331871,53.843,-54.4,-3.91,-2.7089,0.0,,2026-07-11,ok,INR,OK,8041794000.0,,2780979000.0,2.567,0.491,34.493,-0.0127799995,-0.328,,2544635904.0,426736992.0,242991008.0,-38612876.0,0.28470314,,2026-07-12,-169753000.0,3290103000.0,-186346000.0,-277006000.0,242991000.0,192640000.0,8041794000.0,8393947000.0,1326098000.0,1438693000.0,4556239000.0,4909194000.0,1775260000.0,1939611000.0,384264000.0,574554000.0,321207000.0,617697000.0,69935791.0,69935791.0,2026-07-23,False
PRAJIND,Praj Industries Limited,Industrials,Engineering & Construction,31678828544.0,1517728000.0,4.791,1730449024.0,60014973232.0,34.359,-1.8,1.772,4.8842,0.0,,2026-07-11,ok,INR,OK,30558943000.0,,7486475000.0,1.462,0.722,13.217,0.00929,0.085,,61062123520.0,6106917888.0,2000941056.0,2187933696.0,4.9985247,269.54544,2026-07-12,701818000.0,17466406000.0,238416000.0,2189101000.0,2000941000.0,429638000.0,30558943000.0,31603727000.0,,,23676261000.0,24301178000.0,16189786000.0,16049499000.0,31678828000.0,32280422000.0,16200382000.0,16545964000.0,183813088.0,183813088.0,2026-07-23,False
PRAKASH,Prakash Industries Limited,Basic Materials,Steel,34786598912.0,5132899840.0,14.755,5153999872.0,22456862883.8572,48.774,8.9,9.646,9.2252,8.65,,2026-07-11,ok,INR,OK,47526500000.0,,4859600000.0,1.705,0.568,14.363,0.046729997,0.366,,26307883008.0,1954599936.0,2989900032.0,-2511899904.0,0.6439828,6.9413657,2026-07-12,3748200000.0,11642800000.0,3331400000.0,3554500000.0,2989900000.0,1419000000.0,47526500000.0,44847600000.0,2755700000.0,801700000.0,11756000000.0,11668600000.0,6896400000.0,9296500000.0,34786600000.0,40143500000.0,21142500000.0,28368300000.0,179081839.0,179081839.0,2026-07-23,False
PRAKASHSTL,Prakash Steelage Limited,Basic Materials,Steel,907467008.0,20936000.0,2.307,4538000.0,705251608.416543,33.419,16.4,9.003,11.2137,0.1,,2026-07-11,ok,INR,OK,444937000.0,,22614000.0,1.067,0.537,4.665,0.018380001,-0.143,,779731584.0,7524000.0,66108000.0,34725248.0,8.050682,82.6,2026-07-12,12062000.0,347652000.0,8387000.0,12957000.0,66108000.0,-33282000.0,444937000.0,375202000.0,1831000.0,,359986000.0,307649000.0,337372000.0,278536000.0,907467000.0,765686000.0,761461000.0,629163000.0,175000390.0,175000390.0,2026-07-23,False
PRAVEG,Praveg Limited,,,2409436928.0,575580992.0,23.889,1701422976.0,,52.559,26.1,-2.109,,,,2026-07-11,ok,INR,OK,,,,1.396,0.955,36.488,0.00826,0.159,,7785032192.0,383783008.0,599059968.0,-724280896.0,1.4017404,,2026-07-12,,,,,,,,,,,,,,,,,,,,,2026-07-23,False
PRECAM,Precision Camshafts Limited,Consumer Cyclical,Auto Parts,8247157760.0,1202918016.0,14.586,758651008.0,13369256276.25,78.549,-8.9,6.375,9.574,0.0,,2026-07-11,ok,INR,OK,10495330000.0,4968811000.0,4907332000.0,3.514,2.917,13.008,0.04404,,,11927596032.0,2854937088.0,1200823040.0,532409376.0,1.7069765,27.15926,2026-07-12,838270000.0,2139138000.0,512453000.0,541051000.0,1200823000.0,1434652000.0,10495330000.0,10846825000.0,0.0,23061000.0,6646987000.0,7116970000.0,1739655000.0,2558040000.0,7613512000.0,8474178000.0,3936477000.0,4258245000.0,94985835.0,94985835.0,2026-07-23,False
PRECOT,Precot Limited,Consumer Cyclical,Textile Manufacturing,8855555072.0,1127645056.0,12.734,3472939008.0,9972599853.515625,0.0,,7.716,13.975,0.0,,2026-07-11,ok,INR,OK,9315931000.0,,422940000.0,1.137,0.487,72.242,0.05614,0.155,,13056167936.0,140239008.0,904513984.0,-235947120.0,2.0226247,27.097692,2026-07-12,871447000.0,4508578000.0,358477000.0,328874000.0,904514000.0,1158199000.0,9315931000.0,9386921000.0,1303000000.0,1031318000.0,3503130000.0,3880818000.0,3080190000.0,3697535000.0,8520893000.0,8310301000.0,4649945000.0,4785303000.0,12000000.0,12000000.0,2026-07-23,False
